[ 0.0148354  0.9851646]
[ 0.29147035  0.70852965]
[ 0.31472829  0.68527171]
[ 0.02402325  0.97597675]
[ 0.23448384  0.76551616]
[ 0.53696577  0.46303423]
[ 0.21214514  0.78785486]
[ 0.05868634  0.94131366]
[ 0.55364  0.44636]
[ 0.72051549  0.27948451]
[ 0.05744907  0.94255093]
[ 0.08562462  0.91437538]
[ 0.04284967  0.95715033]
[ 0.33810096  0.66189904]
[ 0.02195165  0.97804835]
[ 0.20055028  0.79944972]
[ 0.26413045  0.73586955]
[ 0.40145002  0.59854998]
[ 0.21214514  0.78785486]
[ 0.11971449  0.88028551]
[ 0.58646536  0.41353464]
[ 0.33917779  0.66082221]
[ 0.03318418  0.96681582]
[ 0.05347892  0.94652108]
[ 0.16055854  0.83944146]
[ 0.06681318  0.93318682]
[ 0.23045057  0.76954943]
[ 0.24302691  0.75697309]
[ 0.13725941  0.86274059]
[ 0.19847599  0.80152401]
[ 0.17824498  0.82175502]
[ 0.21949734  0.78050266]
[ 0.27805964  0.72194036]
[ 0.06235847  0.93764153]
[ 0.23220598  0.76779402]
[ 0.15466103  0.84533897]
[ 0.25350036  0.74649964]
[ 0.56033055  0.43966945]
[ 0.10739864  0.89260136]
[ 0.19107951  0.80892049]
[ 0.06462393  0.93537607]
[ 0.00249141  0.99750859]
[ 0.30427926  0.69572074]
[ 0.001307  0.998693]
[ 0.2611467  0.7388533]
[ 0.20701658  0.79298342]
[ 0.38762521  0.61237479]
[ 0.29488803  0.70511197]
[ 0.36837578  0.63162422]
[ 0.29907519  0.70092481]
[ 0.45168836  0.54831164]
[ 0.31488877  0.68511123]
[ 0.08183478  0.91816522]
[ 0.05985101  0.94014899]
[ 0.29458973  0.70541027]
[ 0.05914148  0.94085852]
[ 0.37432587  0.62567413]
[ 0.36879825  0.63120175]
[ 0.5495786  0.4504214]
[ 0.37835066  0.62164934]
[ 0.29458973  0.70541027]
[ 0.04388841  0.95611159]
[ 0.09886193  0.90113807]
[ 0.08798302  0.91201698]
[ 0.06018121  0.93981879]
[ 0.14493877  0.85506123]
[ 0.08484391  0.91515609]
[ 0.00678788  0.99321212]
[ 0.55832739  0.44167261]
[ 0.31234743  0.68765257]
[ 0.43333244  0.56666756]
[ 0.08811405  0.91188595]
[ 0.51199167  0.48800833]
[ 0.50229553  0.49770447]
[ 0.02145351  0.97854649]
[ 0.27946836  0.72053164]
[ 0.17160917  0.82839083]
[ 0.23314184  0.76685816]
[ 0.02313838  0.97686162]
[ 0.2055013  0.7944987]
[ 0.04272485  0.95727515]
[ 0.412322  0.587678]
[ 0.31423045  0.68576955]
[ 0.57750478  0.42249522]
[ 0.2349801  0.7650199]
[ 0.32367062  0.67632938]
[ 0.03063161  0.96936839]
[ 0.41347466  0.58652534]
[ 0.31234743  0.68765257]
[ 0.06114083  0.93885917]
[ 0.05453713  0.94546287]
[ 0.06295327  0.93704673]
[ 0.09056253  0.90943747]
[ 0.00884537  0.99115463]
[ 0.71187852  0.28812148]
[ 0.06019917  0.93980083]
[ 0.29458973  0.70541027]
[ 0.22801438  0.77198562]
[ 0.02814854  0.97185146]
[ 0.70378162  0.29621838]
[ 0.70685453  0.29314547]
[ 0.28072247  0.71927753]
[ 0.47374195  0.52625805]
[ 0.31234743  0.68765257]
[ 0.15405937  0.84594063]
[ 0.27115865  0.72884135]
[ 0.29831862  0.70168138]
[ 0.35818366  0.64181634]
[ 0.23497767  0.76502233]
[ 0.40123655  0.59876345]
[ 0.26048763  0.73951237]
[ 0.06540278  0.93459722]
[ 0.04515574  0.95484426]
[ 0.48698011  0.51301989]
[ 0.08172476  0.91827524]
[ 0.06606809  0.93393191]
[ 0.22805313  0.77194687]
[ 0.40800713  0.59199287]
[ 0.48722574  0.51277426]
[ 0.28438575  0.71561425]
[ 0.46916391  0.53083609]
[ 0.37999946  0.62000054]
[ 0.1623419  0.8376581]
[ 0.36907396  0.63092604]
[ 0.08225081  0.91774919]
[ 0.19012511  0.80987489]
[ 0.20934651  0.79065349]
[ 0.16847532  0.83152468]
[ 0.18560922  0.81439078]
[ 0.51190109  0.48809891]
[ 0.70685453  0.29314547]
[ 0.02232406  0.97767594]
[ 0.02968304  0.97031696]
[ 0.23294616  0.76705384]
[ 0.05992795  0.94007205]
[ 0.5290967  0.4709033]
[ 0.18513605  0.81486395]
[ 0.17919987  0.82080013]
[ 0.38517029  0.61482971]
[ 0.17441818  0.82558182]
[ 0.31550489  0.68449511]
[ 0.25452164  0.74547836]
[ 0.3429102  0.6570898]
[ 0.01908236  0.98091764]
[ 0.01752274  0.98247726]
[ 0.00981996  0.99018004]
[ 0.06003112  0.93996888]
[ 0.00215968  0.99784032]
[ 0.10413291  0.89586709]
[ 0.31234743  0.68765257]
[ 0.11876901  0.88123099]
[ 0.11966902  0.88033098]
[ 0.06380376  0.93619624]
[ 0.03718808  0.96281192]
[ 0.08516091  0.91483909]
[ 0.35161182  0.64838818]
[ 0.0852696  0.9147304]
[ 0.08066524  0.91933476]
[ 0.18050979  0.81949021]
[ 0.23763244  0.76236756]
[ 0.44410687  0.55589313]
[  9.99182840e-01   8.17159611e-04]
[ 0.15904231  0.84095769]
[ 0.19513964  0.80486036]
[ 0.00281971  0.99718029]
[ 0.2505536  0.7494464]
[ 0.31234743  0.68765257]
[ 0.25819207  0.74180793]
[ 0.03399956  0.96600044]
[ 0.22801438  0.77198562]
[ 0.00249141  0.99750859]
[ 0.04405034  0.95594966]
[ 0.15552639  0.84447361]
[ 0.29184459  0.70815541]
[ 0.23205236  0.76794764]
[ 0.2373889  0.7626111]
[ 0.09326061  0.90673939]
[ 0.21214514  0.78785486]
[ 0.12321506  0.87678494]
[ 0.06739409  0.93260591]
[ 0.03167433  0.96832567]
[ 0.45452406  0.54547594]
[ 0.25964201  0.74035799]
[ 0.21464644  0.78535356]
[ 0.16558052  0.83441948]
[ 0.45922375  0.54077625]
[ 0.70685453  0.29314547]
[ 0.10306609  0.89693391]
[ 0.58297527  0.41702473]
[ 0.06774946  0.93225054]
[ 0.43355069  0.56644931]
[ 0.23104989  0.76895011]
[ 0.07944746  0.92055254]
[ 0.29781532  0.70218468]
[ 0.50262909  0.49737091]
[ 0.21214514  0.78785486]
[ 0.27563826  0.72436174]
[ 0.31234743  0.68765257]
[ 0.23116366  0.76883634]
[ 0.29458973  0.70541027]
[ 0.18468224  0.81531776]
[ 0.15784601  0.84215399]
[ 0.40073954  0.59926046]
[ 0.09037772  0.90962228]
[ 0.07710888  0.92289112]
[ 0.04343901  0.95656099]
[ 0.1877826  0.8122174]
[ 0.22345646  0.77654354]
[ 0.38948388  0.61051612]
[ 0.35956808  0.64043192]
[ 0.37496958  0.62503042]
[ 0.12519955  0.87480045]
[ 0.27115865  0.72884135]
[ 0.27805032  0.72194968]
[ 0.23530614  0.76469386]
[ 0.66908864  0.33091136]
[ 0.08791575  0.91208425]
[ 0.00710901  0.99289099]
[ 0.19628908  0.80371092]
[ 0.02974155  0.97025845]
[ 0.19012511  0.80987489]
[ 0.36701037  0.63298963]
[ 0.48674642  0.51325358]
[ 0.11337134  0.88662866]
[ 0.0718027  0.9281973]
[ 0.09535234  0.90464766]
[  7.11752639e-04   9.99288247e-01]
[ 0.22801438  0.77198562]
[ 0.05880609  0.94119391]
[ 0.19012511  0.80987489]
[ 0.21214514  0.78785486]
[ 0.61818891  0.38181109]
[ 0.35273512  0.64726488]
[ 0.46131147  0.53868853]
[ 0.10623939  0.89376061]
[ 0.31129639  0.68870361]
[ 0.03615229  0.96384771]
[ 0.04727889  0.95272111]
[ 0.13277047  0.86722953]
[ 0.46953212  0.53046788]
[ 0.13797604  0.86202396]
[ 0.02323297  0.97676703]
[ 0.21214514  0.78785486]
[ 0.218212  0.781788]
[ 0.07953246  0.92046754]
[ 0.0184966  0.9815034]
[ 0.32326663  0.67673337]
[ 0.45981905  0.54018095]
[ 0.37432587  0.62567413]
[ 0.61015129  0.38984871]
[ 0.44410687  0.55589313]
[ 0.3892242  0.6107758]
[ 0.26080833  0.73919167]
[ 0.15086293  0.84913707]
[ 0.01689612  0.98310388]
[ 0.70181004  0.29818996]
[ 0.81096764  0.18903236]
[ 0.24827557  0.75172443]
[ 0.32529956  0.67470044]
[ 0.15066294  0.84933706]
[ 0.22801438  0.77198562]
[ 0.05953271  0.94046729]
[ 0.01391837  0.98608163]
[ 0.0529557  0.9470443]
[ 0.35137335  0.64862665]
[ 0.36616189  0.63383811]
[ 0.09577993  0.90422007]
[ 0.4881875  0.5118125]
[ 0.42255095  0.57744905]
[ 0.17475763  0.82524237]
[ 0.21214514  0.78785486]
[ 0.06222558  0.93777442]
[ 0.66651056  0.33348944]
[ 0.33863976  0.66136024]
[ 0.43346077  0.56653923]
[ 0.15405125  0.84594875]
[ 0.04305039  0.95694961]
[ 0.1668983  0.8331017]
[ 0.65150742  0.34849258]
[ 0.12633427  0.87366573]
[ 0.38769944  0.61230056]
[ 0.06890218  0.93109782]
[ 0.58523568  0.41476432]
[ 0.40792682  0.59207318]
[ 0.18818987  0.81181013]
[ 0.21214514  0.78785486]
[ 0.08183478  0.91816522]
[ 0.21214514  0.78785486]
[ 0.03397353  0.96602647]
[ 0.61818891  0.38181109]
[ 0.0050904  0.9949096]
[ 0.66651114  0.33348886]
[ 0.5472031  0.4527969]
[ 0.70685453  0.29314547]
[ 0.39218613  0.60781387]
[ 0.99704228  0.00295772]
[ 0.23110712  0.76889288]
[ 0.04886732  0.95113268]
[ 0.21214514  0.78785486]
[ 0.1229652  0.8770348]
[ 0.04349428  0.95650572]
[ 0.30577738  0.69422262]
[ 0.06129644  0.93870356]
[ 0.27115865  0.72884135]
[ 0.29308596  0.70691404]
[ 0.30597346  0.69402654]
[ 0.07912761  0.92087239]
[ 0.08911818  0.91088182]
[ 0.23523913  0.76476087]
[ 0.36760928  0.63239072]
[ 0.29458973  0.70541027]
[ 0.32309038  0.67690962]
[ 0.13076818  0.86923182]
[ 0.22801438  0.77198562]
[ 0.43543677  0.56456323]
[ 0.31234743  0.68765257]
[ 0.1854156  0.8145844]
[ 0.40281342  0.59718658]
[ 0.678922  0.321078]
[ 0.31234743  0.68765257]
[ 0.17262565  0.82737435]
[ 0.07787078  0.92212922]
[ 0.21214514  0.78785486]
[ 0.01988476  0.98011524]
[ 0.2451407  0.7548593]
[ 0.06657148  0.93342852]
[ 0.03682527  0.96317473]
[ 0.01701409  0.98298591]
[ 0.21736759  0.78263241]
[ 0.17366768  0.82633232]
[ 0.16106808  0.83893192]
[ 0.44582322  0.55417678]
[ 0.05813912  0.94186088]
[ 0.42430368  0.57569632]
[ 0.28198121  0.71801879]
[ 0.21214514  0.78785486]
[ 0.04432514  0.95567486]
[ 0.11409558  0.88590442]
[ 0.23763244  0.76236756]
[ 0.16896644  0.83103356]
[ 0.41118809  0.58881191]
[ 0.08183478  0.91816522]
[ 0.61818891  0.38181109]
[ 0.097236  0.902764]
[ 0.19012511  0.80987489]
[ 0.24807645  0.75192355]
[ 0.22251976  0.77748024]
[ 0.03856811  0.96143189]
[ 0.16561631  0.83438369]
[ 0.32951937  0.67048063]
[ 0.13438158  0.86561842]
[ 0.40747136  0.59252864]
[ 0.06621867  0.93378133]
[ 0.21214514  0.78785486]
[ 0.51419025  0.48580975]
[ 0.14132879  0.85867121]
[ 0.11702627  0.88297373]
[ 0.10209027  0.89790973]
[ 0.21109613  0.78890387]
[ 0.68495134  0.31504866]
[ 0.60105017  0.39894983]
[ 0.35872781  0.64127219]
[ 0.34631799  0.65368201]
[ 0.22801438  0.77198562]
[ 0.44337833  0.55662167]
[ 0.39060232  0.60939768]
[ 0.82529451  0.17470549]
[ 0.3074117  0.6925883]
[ 0.07987848  0.92012152]
[ 0.23494275  0.76505725]
[ 0.32060117  0.67939883]
[ 0.16052001  0.83947999]
[ 0.1116685  0.8883315]
[ 0.14775114  0.85224886]
[ 0.00249141  0.99750859]
[ 0.11068925  0.88931075]
[ 0.44367946  0.55632054]
[ 0.10687113  0.89312887]
[ 0.0661448  0.9338552]
[ 0.45601091  0.54398909]
[ 0.34708797  0.65291203]
[ 0.10810199  0.89189801]
[ 0.55517496  0.44482504]
[ 0.12060845  0.87939155]
[ 0.15779723  0.84220277]
[ 0.05863954  0.94136046]
[ 0.36992857  0.63007143]
[ 0.57932371  0.42067629]
[ 0.46986042  0.53013958]
[ 0.07782148  0.92217852]
[ 0.001307  0.998693]
[ 0.00215968  0.99784032]
[ 0.14502499  0.85497501]
[ 0.21006654  0.78993346]
[ 0.23763838  0.76236162]
[ 0.4141249  0.5858751]
[ 0.12008856  0.87991144]
[ 0.20079566  0.79920434]
[ 0.11132954  0.88867046]
[ 0.16603989  0.83396011]
[ 0.0534976  0.9465024]
[ 0.24205306  0.75794694]
[ 0.03656185  0.96343815]
[ 0.45443575  0.54556425]
[ 0.1663977  0.8336023]
[ 0.34833962  0.65166038]
[ 0.02402325  0.97597675]
[ 0.29458973  0.70541027]
[ 0.26847414  0.73152586]
[ 0.17584572  0.82415428]
[ 0.23340538  0.76659462]
[ 0.53222388  0.46777612]
[ 0.53068451  0.46931549]
[ 0.31560679  0.68439321]
[ 0.42373365  0.57626635]
[ 0.19918556  0.80081444]
[ 0.26837076  0.73162924]
[ 0.05485479  0.94514521]
[ 0.23206457  0.76793543]
[ 0.24330925  0.75669075]
[ 0.04167917  0.95832083]
[ 0.04069782  0.95930218]
[ 0.21458008  0.78541992]
[ 0.3455803  0.6544197]
[ 0.0656481  0.9343519]
[ 0.17919987  0.82080013]
[ 0.119238  0.880762]
[ 0.59718335  0.40281665]
[ 0.09045776  0.90954224]
[ 0.70685453  0.29314547]
[ 0.22801438  0.77198562]
[ 0.29782195  0.70217805]
[ 0.05014631  0.94985369]
[ 0.16531745  0.83468255]
[ 0.16307479  0.83692521]
[ 0.47452858  0.52547142]
[ 0.06310744  0.93689256]
[ 0.21214514  0.78785486]
[ 0.23253966  0.76746034]
[ 0.14638949  0.85361051]
[ 0.15630223  0.84369777]
[ 0.21214514  0.78785486]
[ 0.21327962  0.78672038]
[ 0.25072277  0.74927723]
[ 0.23419935  0.76580065]
[ 0.16558052  0.83441948]
[ 0.29458973  0.70541027]
[ 0.53696577  0.46303423]
[ 0.41665354  0.58334646]
[ 0.25157323  0.74842677]
[ 0.32766536  0.67233464]
[ 0.12411981  0.87588019]
[ 0.21214514  0.78785486]
[ 0.28606116  0.71393884]
[ 0.24525483  0.75474517]
[ 0.31234743  0.68765257]
[ 0.02754399  0.97245601]
[ 0.04475253  0.95524747]
[ 0.02545797  0.97454203]
[ 0.3340842  0.6659158]
[ 0.01505858  0.98494142]
[ 0.64259135  0.35740865]
[ 0.52010192  0.47989808]
[ 0.23381163  0.76618837]
[ 0.02397158  0.97602842]
[ 0.06890218  0.93109782]
[ 0.78633788  0.21366212]
[ 0.47710033  0.52289967]
[ 0.21222735  0.78777265]
[ 0.32234934  0.67765066]
[ 0.18431068  0.81568932]
[ 0.48745113  0.51254887]
[ 0.5355934  0.4644066]
[ 0.29458973  0.70541027]
[ 0.35273512  0.64726488]
[ 0.05438169  0.94561831]
[ 0.33663504  0.66336496]
[ 0.15614289  0.84385711]
[ 0.31234743  0.68765257]
[ 0.20485136  0.79514864]
[ 0.29298225  0.70701775]
[ 0.27142491  0.72857509]
[ 0.08570503  0.91429497]
[ 0.16328639  0.83671361]
[ 0.10119957  0.89880043]
[ 0.18260237  0.81739763]
[ 0.09886193  0.90113807]
[ 0.15488015  0.84511985]
[ 0.30464463  0.69535537]
[ 0.21327962  0.78672038]
[ 0.02771988  0.97228012]
[ 0.36092262  0.63907738]
[ 0.33183895  0.66816105]
[ 0.41547478  0.58452522]
[ 0.0894045  0.9105955]
[ 0.22801438  0.77198562]
[ 0.41450779  0.58549221]
[ 0.47140444  0.52859556]
[ 0.09074837  0.90925163]
[ 0.19012511  0.80987489]
[ 0.27564743  0.72435257]
[ 0.328222  0.671778]
[ 0.31423045  0.68576955]
[ 0.3752193  0.6247807]
[ 0.07518031  0.92481969]
[ 0.46608613  0.53391387]
[ 0.21214514  0.78785486]
[ 0.09905785  0.90094215]
[ 0.39891941  0.60108059]
[ 0.5381056  0.4618944]
[ 0.20041924  0.79958076]
[ 0.17377562  0.82622438]
[ 0.32062802  0.67937198]
[ 0.52775133  0.47224867]
[ 0.22855074  0.77144926]
[ 0.70685453  0.29314547]
[ 0.62670994  0.37329006]
[ 0.33924288  0.66075712]
[ 0.1429838  0.8570162]
[ 0.31234743  0.68765257]
[ 0.25767896  0.74232104]
[ 0.29455538  0.70544462]
[ 0.05711335  0.94288665]
[ 0.2298185  0.7701815]
[ 0.01431371  0.98568629]
[ 0.17247613  0.82752387]
[ 0.04351173  0.95648827]
[ 0.19667964  0.80332036]
[ 0.98979058  0.01020942]
[ 0.10405355  0.89594645]
[ 0.19084353  0.80915647]
[ 0.10852233  0.89147767]
[ 0.25382566  0.74617434]
[ 0.76523409  0.23476591]
[ 0.00523684  0.99476316]
[ 0.29458973  0.70541027]
[ 0.21214514  0.78785486]
[ 0.06142518  0.93857482]
[ 0.70685453  0.29314547]
[ 0.089889  0.910111]
[ 0.0545098  0.9454902]
[ 0.16558052  0.83441948]
[ 0.35556668  0.64443332]
[ 0.17956228  0.82043772]
[ 0.4091331  0.5908669]
[ 0.19012511  0.80987489]
[ 0.05184785  0.94815215]
[ 0.15334798  0.84665202]
[ 0.21589494  0.78410506]
[ 0.25078026  0.74921974]
[ 0.05504837  0.94495163]
[ 0.48121262  0.51878738]
[ 0.03692702  0.96307298]
[ 0.10476702  0.89523298]
[ 0.11989381  0.88010619]
[ 0.21214514  0.78785486]
[ 0.0718027  0.9281973]
[ 0.05891991  0.94108009]
[ 0.09280265  0.90719735]
[ 0.2703295  0.7296705]
[ 0.74599268  0.25400732]
[ 0.33219848  0.66780152]
[ 0.15528541  0.84471459]
[ 0.06686123  0.93313877]
[ 0.16143783  0.83856217]
[ 0.15773128  0.84226872]
[ 0.4256919  0.5743081]
[ 0.71997993  0.28002007]
[ 0.04479307  0.95520693]
[ 0.43346077  0.56653923]
[ 0.70685453  0.29314547]
[ 0.13899125  0.86100875]
[ 0.34254163  0.65745837]
[ 0.16537126  0.83462874]
[ 0.30156317  0.69843683]
[ 0.11293392  0.88706608]
[ 0.30018876  0.69981124]
[ 0.10889526  0.89110474]
[ 0.40537863  0.59462137]
[ 0.78088346  0.21911654]
[ 0.33892642  0.66107358]
[ 0.23169534  0.76830466]
[ 0.16135867  0.83864133]
[ 0.00281971  0.99718029]
[ 0.05704848  0.94295152]
[ 0.16292813  0.83707187]
[ 0.06602533  0.93397467]
[ 0.66651114  0.33348886]
[ 0.25593404  0.74406596]
[ 0.21621098  0.78378902]
[ 0.31632409  0.68367591]
[ 0.57312887  0.42687113]
[ 0.16145872  0.83854128]
[ 0.20145718  0.79854282]
[ 0.27829651  0.72170349]
[ 0.99704228  0.00295772]
[ 0.99704228  0.00295772]
[ 0.12291865  0.87708135]
[ 0.44443701  0.55556299]
[ 0.1682116  0.8317884]
[ 0.0014546  0.9985454]
[ 0.15091095  0.84908905]
[ 0.57395482  0.42604518]
[ 0.27883321  0.72116679]
[ 0.024439  0.975561]
[ 0.19768558  0.80231442]
[ 0.02323297  0.97676703]
[ 0.05981515  0.94018485]
[ 0.06774946  0.93225054]
[ 0.02986203  0.97013797]
[ 0.14801753  0.85198247]
[ 0.12450693  0.87549307]
[ 0.13095348  0.86904652]
[ 0.21214514  0.78785486]
[ 0.24692331  0.75307669]
[ 0.09642569  0.90357431]
[ 0.61355059  0.38644941]
[ 0.01357364  0.98642636]
[ 0.2456991  0.7543009]
[ 0.3168511  0.6831489]
[ 0.09117448  0.90882552]
[ 0.07586247  0.92413753]
[ 0.73574212  0.26425788]
[ 0.28532823  0.71467177]
[ 0.06774946  0.93225054]
[ 0.12834597  0.87165403]
[ 0.00215968  0.99784032]
[ 0.40873798  0.59126202]
[ 0.21941988  0.78058012]
[ 0.38852594  0.61147406]
[ 0.66606834  0.33393166]
[ 0.18155312  0.81844688]
[ 0.72112157  0.27887843]
[ 0.70968644  0.29031356]
[ 0.39465354  0.60534646]
[ 0.55119817  0.44880183]
[ 0.04416965  0.95583035]
[ 0.0980118  0.9019882]
[ 0.042624  0.957376]
[ 0.15988842  0.84011158]
[ 0.20637168  0.79362832]
[ 0.27115865  0.72884135]
[ 0.29489516  0.70510484]
[ 0.12549289  0.87450711]
[ 0.57722706  0.42277294]
[ 0.99820204  0.00179796]
[ 0.25117751  0.74882249]
[ 0.42908806  0.57091194]
[ 0.66756741  0.33243259]
[ 0.09585336  0.90414664]
[ 0.0174361  0.9825639]
[ 0.21214514  0.78785486]
[ 0.28590297  0.71409703]
[ 0.25934656  0.74065344]
[ 0.32703879  0.67296121]
[ 0.13325181  0.86674819]
[ 0.14229951  0.85770049]
[ 0.55514615  0.44485385]
[ 0.57638173  0.42361827]
[ 0.35273512  0.64726488]
[ 0.19047056  0.80952944]
[ 0.07745571  0.92254429]
[ 0.45347718  0.54652282]
[ 0.31234743  0.68765257]
[ 0.04969512  0.95030488]
[ 0.22801438  0.77198562]
[ 0.43394674  0.56605326]
[ 0.30683952  0.69316048]
[ 0.26632195  0.73367805]
[ 0.18978853  0.81021147]
[ 0.34637729  0.65362271]
[ 0.04940523  0.95059477]
[ 0.31423045  0.68576955]
[ 0.09605052  0.90394948]
[ 0.09100066  0.90899934]
[ 0.21214514  0.78785486]
[ 0.30889478  0.69110522]
[ 0.13170539  0.86829461]
[ 0.30344687  0.69655313]
[ 0.18592728  0.81407272]
[ 0.06774946  0.93225054]
[ 0.23113422  0.76886578]
[ 0.21762962  0.78237038]
[ 0.31949699  0.68050301]
[ 0.16760532  0.83239468]
[ 0.41842394  0.58157606]
[ 0.33758492  0.66241508]
[ 0.30877029  0.69122971]
[ 0.29324166  0.70675834]
[ 0.06580192  0.93419808]
[ 0.22862211  0.77137789]
[ 0.80100915  0.19899085]
[ 0.42027593  0.57972407]
[ 0.79836493  0.20163507]
[ 0.12103151  0.87896849]
[ 0.37432587  0.62567413]
[ 0.05464216  0.94535784]
[ 0.51501731  0.48498269]
[ 0.05879368  0.94120632]
[ 0.01276095  0.98723905]
[ 0.31223344  0.68776656]
[ 0.09829253  0.90170747]
[ 0.08770479  0.91229521]
[ 0.4617551  0.5382449]
[ 0.21214514  0.78785486]
[ 0.74414381  0.25585619]
[ 0.40193574  0.59806426]
[ 0.21297964  0.78702036]
[ 0.11925186  0.88074814]
[ 0.13258162  0.86741838]
[ 0.57572551  0.42427449]
[ 0.55477077  0.44522923]
[ 0.6322871  0.3677129]
[ 0.11853755  0.88146245]
[ 0.30688267  0.69311733]
[ 0.2271698  0.7728302]
[ 0.07746167  0.92253833]
[ 0.22801438  0.77198562]
[ 0.0450325  0.9549675]
[ 0.2005725  0.7994275]
[ 0.6871127  0.3128873]
[ 0.01431371  0.98568629]
[ 0.14358375  0.85641625]
[ 0.39702012  0.60297988]
[ 0.37384261  0.62615739]
[ 0.29458973  0.70541027]
[ 0.40937853  0.59062147]
[ 0.64363437  0.35636563]
[ 0.31632409  0.68367591]
[ 0.03796022  0.96203978]
[ 0.53696577  0.46303423]
[ 0.48106468  0.51893532]
[ 0.1738163  0.8261837]
[ 0.41833609  0.58166391]
[ 0.15098745  0.84901255]
[ 0.21214514  0.78785486]
[ 0.44779251  0.55220749]
[ 0.21327962  0.78672038]
[ 0.00249141  0.99750859]
[ 0.13512301  0.86487699]
[ 0.00387522  0.99612478]
[ 0.17081633  0.82918367]
[ 0.19639691  0.80360309]
[ 0.12407179  0.87592821]
[ 0.20329839  0.79670161]
[ 0.07318529  0.92681471]
[ 0.18356354  0.81643646]
[ 0.12625884  0.87374116]
[ 0.1238585  0.8761415]
[ 0.12238712  0.87761288]
[ 0.27555461  0.72444539]
[ 0.3774318  0.6225682]
[ 0.05023153  0.94976847]
[ 0.06401825  0.93598175]
[ 0.07761912  0.92238088]
[ 0.06395552  0.93604448]
[ 0.14390212  0.85609788]
[ 0.2610184  0.7389816]
[ 0.29550521  0.70449479]
[ 0.31234743  0.68765257]
[ 0.06787092  0.93212908]
[ 0.10325651  0.89674349]
[ 0.40955989  0.59044011]
[ 0.0044975  0.9955025]
[ 0.02427062  0.97572938]
[ 0.13578742  0.86421258]
[ 0.13372199  0.86627801]
[ 0.06890218  0.93109782]
[ 0.27339398  0.72660602]
[ 0.24055573  0.75944427]
[ 0.47988664  0.52011336]
[ 0.27986796  0.72013204]
[ 0.12262722  0.87737278]
[ 0.09495715  0.90504285]
[ 0.01049507  0.98950493]
[ 0.33603568  0.66396432]
[ 0.01242864  0.98757136]
[ 0.32762761  0.67237239]
[ 0.35083537  0.64916463]
[ 0.04190865  0.95809135]
[ 0.1777198  0.8222802]
[ 0.05005508  0.94994492]
[ 0.04788846  0.95211154]
[ 0.00249141  0.99750859]
[ 0.34210973  0.65789027]
[ 0.00626073  0.99373927]
[ 0.08766123  0.91233877]
[ 0.09483339  0.90516661]
[ 0.40663123  0.59336877]
[ 0.27115865  0.72884135]
[ 0.10188013  0.89811987]
[ 0.21214514  0.78785486]
[ 0.66675032  0.33324968]
[ 0.06890218  0.93109782]
[ 0.39056443  0.60943557]
[ 0.70394683  0.29605317]
[ 0.02817331  0.97182669]
[ 0.29458973  0.70541027]
[ 0.77818337  0.22181663]
[ 0.55524994  0.44475006]
[ 0.47950119  0.52049881]
[ 0.04047699  0.95952301]
[ 0.21214514  0.78785486]
[ 0.28393993  0.71606007]
[ 0.06967188  0.93032812]
[ 0.08357953  0.91642047]
[ 0.58896579  0.41103421]
[ 0.35956808  0.64043192]
[ 0.25746522  0.74253478]
[ 0.0472584  0.9527416]
[ 0.2488776  0.7511224]
[ 0.26727455  0.73272545]
[ 0.1160603  0.8839397]
[ 0.218212  0.781788]
[ 0.29562758  0.70437242]
[ 0.02619152  0.97380848]
[ 0.54173355  0.45826645]
[ 0.06774857  0.93225143]
[ 0.1239027  0.8760973]
[ 0.31225056  0.68774944]
[ 0.25635079  0.74364921]
[ 0.04735936  0.95264064]
[ 0.57817233  0.42182767]
[ 0.41467591  0.58532409]
[ 0.0497671  0.9502329]
[ 0.13785888  0.86214112]
[ 0.06889992  0.93110008]
[ 0.74688075  0.25311925]
[ 0.21214514  0.78785486]
[ 0.00643889  0.99356111]
[ 0.13545576  0.86454424]
[ 0.11296834  0.88703166]
[ 0.24318284  0.75681716]
[ 0.44468532  0.55531468]
[ 0.17603946  0.82396054]
[ 0.26412262  0.73587738]
[ 0.16558052  0.83441948]
[ 0.02444371  0.97555629]
[ 0.06890218  0.93109782]
[ 0.34727886  0.65272114]
[ 0.05264607  0.94735393]
[ 0.42901412  0.57098588]
[ 0.16229483  0.83770517]
[ 0.31423045  0.68576955]
[ 0.35981607  0.64018393]
[ 0.41624586  0.58375414]
[ 0.10020336  0.89979664]
[ 0.33712633  0.66287367]
[ 0.2620368  0.7379632]
[ 0.21214514  0.78785486]
[ 0.60070476  0.39929524]
[ 0.36680889  0.63319111]
[ 0.31423045  0.68576955]
[ 0.19583075  0.80416925]
[ 0.23716468  0.76283532]
[ 0.49333044  0.50666956]
[ 0.4081696  0.5918304]
[ 0.4378322  0.5621678]
[ 0.12876  0.87124]
[ 0.07542599  0.92457401]
[ 0.04678025  0.95321975]
[ 0.15170894  0.84829106]
[ 0.07201798  0.92798202]
[ 0.21214514  0.78785486]
[ 0.73859244  0.26140756]
[ 0.05022832  0.94977168]
[ 0.14202689  0.85797311]
[ 0.11888387  0.88111613]
[ 0.73170683  0.26829317]
[ 0.30226745  0.69773255]
[ 0.06830602  0.93169398]
[ 0.04911844  0.95088156]
[ 0.17629587  0.82370413]
[ 0.29274962  0.70725038]
[ 0.08832119  0.91167881]
[ 0.55233624  0.44766376]
